record_type	word_count	url	title
markdown	166	https://huggingface.co/reasoning-course	reasoning-course (Hugging Face Reasoning Course)
markdown	1963	https://www.alphaxiv.org/abs/2501.17161	SFT Memorizes, RL Generalizes: A Comparative Study of Foundation Model Post-training | alphaXiv
markdown	2889	https://docs.unsloth.ai/basics/datasets-guide	Datasets Guide | Unsloth Documentation
markdown	367	https://docs.mistral.ai/capabilities/finetuning/classifier_factory/	Mistral Docs
markdown	2173	https://huggingface.co/docs/inference-providers/en/index	Inference Providers · Hugging Face
bookmark	0	https://colab.research.google.com/github/unslothai/notebooks/blob/main/nb/Meta_Synthetic_Data_Llama3_2_(3B	Google Colab
markdown	2420	https://www.latent.space/p/2025-papers	The 2025 AI Engineering Reading List - Latent.Space
markdown	4136	https://github.com/Goekdeniz-Guelmez/mlx-lm-lora	GitHub - Goekdeniz-Guelmez/mlx-lm-lora: Train Large Language Models on MLX. · GitHub
markdown	598	https://mistral.ai/news/devstral	Devstral | Mistral AI
markdown	6802	https://marin.readthedocs.io/en/latest/reports/marin-8b-retro/	Marin 8B Retro - Marin Documentation
markdown	514	https://github.com/jax-ml/scaling-book/	GitHub - jax-ml/scaling-book: Home for "How To Scale Your Model", a short blog-style textbook about scaling LLMs on TPUs · GitHub
markdown	4750	https://github.com/spiceai/spiceai	GitHub - spiceai/spiceai: Add a real-time analytics node to your operational database. Spice is a portable, accelerated SQL query, search, and LLM-inference engine in Rust for data-grounded AI apps and agents. · GitHub
bookmark	0	https://youtu.be/HNpYAz_I4yY?si=dJlVtPt8852lCHfv	Advanced Data Prep and Visualisation Techniques for Fine-tuning LLMs - YouTube
markdown	1842	http://deepdive.stanford.edu/quickstart	DeepDive Quick Start - DeepDive
markdown	5593	https://deepwiki.com/	DeepWiki | AI documentation you can talk to, for every repo
markdown	458	https://www.deeplearning.ai/short-courses/orchestrating-workflows-for-genai-applications/	Orchestrating Workflows for GenAI Applications - DeepLearning.AI
markdown	530	https://keras.io/keras_hub/	KerasHub
markdown	2136	https://unsloth.ai/docs/new/faster-moe	Fine-tune MoE Models 12x Faster with Unsloth | Unsloth Documentation
bookmark	0	https://openrouter.ai/z-ai/glm-5	GLM 5 - API Pricing & Benchmarks | OpenRouter
markdown	1445	https://modal.com/docs/examples/very_large_models	Serve very large language models (DeepSeek V3, Kimi-K2, GLM 4.7/5) | Modal Docs
markdown	2283	https://github.com/Goekdeniz-Guelmez/mlx-lm-lora-example-notebooks/blob/main/finetuning/Qwen3_4B_Instruct_32k.ipynb	mlx-lm-lora-example-notebooks/finetuning/Qwen3_4B_Instruct_32k.ipynb at main · Goekdeniz-Guelmez/mlx-lm-lora-example-notebooks · GitHub
markdown	3367	https://huggingface.co/datasets/uv-scripts/ocr	uv-scripts/ocr · Datasets at Hugging Face
markdown	950	https://huggingface.co/blog/unsloth-jobs	Train AI models with Unsloth and Hugging Face Jobs for FREE
markdown	1241	https://complete-pathway.vizuara.ai/	10-Course AI & ML Bundle | Vizuara AI Labs
markdown	151	https://www.baseten.co/about-us/	Meet the engineers behind Baseten
markdown	928	https://github.com/AlexsJones/llmfit	GitHub - AlexsJones/llmfit: Hundreds of models & providers. One command to find what runs on your hardware. · GitHub
markdown	673	https://pods.vizuara.ai/	Vizuara AI Pods — Learn AI from First Principles
markdown	196	https://arxiv.org/abs/2603.03075	[2603.03075] TinyIceNet: Low-Power SAR Sea Ice Segmentation for On-Board FPGA Inference
markdown	324	https://www.baseten.co/inference-engineering/	Inference Engineering | Baseten Books
markdown	1353	https://mistral.ai/news/leanstral	Leanstral: Open-Source foundation for trustworthy vibe-coding | Mistral AI
markdown	1315	https://unsloth.ai/docs/new/studio	Introducing Unsloth Studio | Unsloth Documentation
markdown	1564	https://huggingface.co/baidu/Qianfan-OCR	baidu/Qianfan-OCR · Hugging Face
markdown	1648	https://unsloth.ai/docs/models/gemma-4	Gemma 4 - How to Run Locally | Unsloth Documentation
markdown	146	https://docs.anarchai.org/	Docs - Mesh LLM
markdown	1588	https://unsloth.ai/docs/models/gemma-4/train	Gemma 4 Fine-tuning Guide | Unsloth Documentation
markdown	1576	https://www.suryasure.com/articles/breaking-down-turboquant	Surya Sure
markdown	2160	https://huggingface.co/tiiuae/Falcon-OCR	tiiuae/Falcon-OCR · Hugging Face
markdown	1968	https://github.com/tiiuae/Falcon-Perception	GitHub - tiiuae/Falcon-Perception: Inference repo for Falcon-Perception and Falcon-OCR model, early-fusion, natively multimodal, dense Autoregressive Transformer models. · GitHub
markdown	2901	https://machinelearningmastery.com/from-prompt-to-prediction-understanding-prefill-decode-and-the-kv-cache-in-llms/	From Prompt to Prediction: Understanding Prefill, Decode, and the KV Cache in LLMs - MachineLearningMastery.com
markdown	2680	https://github.com/mattmireles/gemma-tuner-multimodal	GitHub - mattmireles/gemma-tuner-multimodal: Fine-tune Gemma 4 and 3n with audio, images and text on Apple Silicon, using PyTorch and Metal Performance Shaders. · GitHub
markdown	3763	https://github.com/ARahim3/mlx-tune	GitHub - ARahim3/mlx-tune: Fine-tune LLMs on your Mac with Apple Silicon. SFT, DPO, GRPO, Vision, TTS, STT, Embedding, and OCR fine-tuning — natively on MLX. Unsloth-compatible API. · GitHub
markdown	1652	https://inference.vizuara.ai/	Inference Engineering Workshop · Vizuara AI Labs
markdown	982	https://www.liquid.ai/blog/lfm2-5-vl-450m	LFM2.5-VL-450M: Structured Visual Intelligence, Edge to Cloud | Blog | Liquid AI
bookmark	0	https://learn.deeplearning.ai/courses/efficient-inference-with-sglang-text-and-image-generation/information	Efficient Inference with SGLang: Text and Image Generation - DeepLearning.AI
markdown	647	https://docs.openclaw.ai/providers/inferrs	Inferrs - OpenClaw
markdown	711	https://modal.com/blog/physical-intelligence-runs-real-time-remote-inference-for-robotic-control-on-modal	Real-time inference for robots at Physical Intelligence
markdown	1033	https://www.webai.com/blog/running-yolo26-natively-on-apple-silicon-with-mlx	Running YOLO26 Natively on Apple Silicon with MLX | webAI
markdown	921	https://github.com/google-research/timesfm	GitHub - google-research/timesfm: TimesFM (Time Series Foundation Model) is a pretrained time-series foundation model developed by Google Research for time-series forecasting. · GitHub
markdown	1718	https://www.akashtandon.in/interactive-explainers/dspy/	DSPy: Programming - Not Prompting - Language Models
markdown	712	https://rlhfbook.com/course	Post-Training Course by Nathan Lambert
markdown	1124	https://github.com/avbiswas/neural-txt	GitHub - avbiswas/neural-txt: Super fast local inferencing for common NLP tasks on technical text · GitHub
markdown	1512	https://huggingface.co/openai/privacy-filter	openai/privacy-filter · Hugging Face
bookmark	0	https://build.nvidia.com/models	Models | Try NVIDIA NIM APIs
markdown	2734	https://shopify.engineering/fine-tuning-agent-shopify-flow	Flow generation through natural language: An agentic modeling approach (2026) - Shopify
markdown	81	https://reiner-flashcards.vercel.app/	Dwarkesh Podcast Flashcards
markdown	3490	https://github.com/amitshekhariitbhu/llm-internals	GitHub - amitshekhariitbhu/llm-internals: Learn LLM internals step by step - from tokenization to attention to inference optimization. · GitHub
markdown	4240	https://leoniemonigatti.com/blog/fine-tuning-lfm2-5-1-2b-instruct-with-grpo.html	Fine-tuning LFM2.5-1.2B-Instruct with GRPO – Leonie Monigatti
markdown	206	https://book.theaiedge.io/	The Big Book of LLMs
markdown	3229	https://github.com/walkinglabs/hands-on-modern-rl	GitHub - walkinglabs/hands-on-modern-rl: 🚀 An open-source, hands-on curriculum bridging the gap from basic RL concepts to LLM alignment, RLVR, and advanced Agentic systems. · GitHub
markdown	459	https://omlx.ai/	oMLX — LLM inference, optimized for your Mac
markdown	340	https://huggingface.co/context-course	context-course (Hugging Face Context Course)
markdown	5304	https://modal.com/blog/truly-serverless-gpus	How we achieved truly serverless GPUs
markdown	2765	https://www.datadoghq.com/blog/ai/toto-2/	Toto 2.0: Time series forecasting enters the scaling era | Datadog
markdown	3090	https://akyrillidis.github.io/aiowls/adapad.html	From PCA to LoRA · AI-OWLS
markdown	276	https://github.com/walkinglabs/hands-on-modern-rl/releases/tag/v0.1.5	Release Hands-On Modern RL Open Textbook v0.1.5 · walkinglabs/hands-on-modern-rl · GitHub
markdown	1112	https://rl-production.vizuara.ai/	Reinforcement Learning in Production — Vizuara AI Labs
markdown	5335	https://magazine.sebastianraschka.com/p/recent-developments-in-llm-architectures	Recent Developments in LLM Architectures: KV Sharing, mHC, and Compressed Attention
markdown	2939	https://www.tensortonic.com/llm-internals/kv-cache	KV Cache in LLMs Explained: How Transformers Make Inference Fast | TensorTonic
markdown	162	https://github.com/Mog9/research-papers	GitHub - Mog9/research-papers: Research implementations focused on inference efficiency and model optimization. Includes custom Triton kernels, LoRA, knowledge distillation pipelines, and more. · GitHub
bookmark	0	https://x.com/theahmadosman/status/2057183854444843202?s=12	Ahmad on X: "https://t.co/kvDM29hgTL" / X
markdown	4880	https://huggingface.co/blog/modernbert	Finally, a Replacement for BERT: Introducing ModernBERT
markdown	458	https://simonwillison.net/2024/Dec/24/modernbert/	Finally, a replacement for BERT: Introducing ModernBERT
markdown	1758	https://www.philschmid.de/fine-tune-modern-bert-in-2025	Fine-tune classifier with ModernBERT in 2025
markdown	38	https://drchrislevy.github.io/posts/modern_bert/modern_bert.html	Site not found · GitHub Pages
markdown	476	https://github.com/andysingal/llm-course/blob/main/llama_finetune/README.md	llama_finetune/README.md · andysingal/llm-course
markdown	173	https://ollama.com/library/llama3	llama3
markdown	537	https://ollama.com/library/llama3.3	llama3.3
markdown	3040	https://modal.com/blog/qart-codes-evals	How we used evals and inference-time compute scaling to generate beautiful QR codes that actually work
markdown	318	https://huggingface.co/learn/llm-course/chapter3/1	Introduction · Hugging Face
markdown	2604	https://docs.unsloth.ai/get-started/fine-tuning-guide/lora-hyperparameters-guide	LoRA fine-tuning Hyperparameters Guide | Unsloth Documentation
markdown	3096	https://medium.com/@atharv6f_47401/wordpiece-tokenization-a-bpe-variant-73cc48865cbf	Medium
markdown	4719	https://sebastianraschka.com/blog/2025/bpe-from-scratch.html	BPE Tokenizer From Scratch | Sebastian Raschka, PhD
markdown	2158	https://huggingface.co/learn/llm-course/en/chapter6/5	Byte-Pair Encoding tokenization · Hugging Face
markdown	3312	https://docs.unsloth.ai/tutorials/how-to-finetune-llama-3-and-export-to-ollama	Tutorial: How to Finetune Llama-3 and Use In Ollama | Unsloth Documentation
markdown	1717	https://docs.unsloth.ai/basics/gemma-3n-how-to-run-and-fine-tune#fixes-for-gemma-3n	Gemma 3n: How to Run & Fine-tune | Unsloth Documentation
markdown	527	https://github.com/huggingface/huggingface-gemma-recipes	GitHub - huggingface/huggingface-gemma-recipes: Inference, Fine Tuning and many more recipes with Gemma family of models · GitHub
markdown	376	https://ai.google.dev/gemma/docs/core/prompt-structure	Gemma formatting and system instructions | Google AI for Developers
bookmark	0	https://www.kaggle.com/code/danielhanchen/gemma-3n-4b-multimodal-finetuning-inference	Gemma 3N 4B Multimodal finetuning + inference | Kaggle
markdown	645	https://docs.unsloth.ai/basics/tutorials-how-to-fine-tune-and-run-llms	Large language model (LLMs) Tutorials | Unsloth Documentation
markdown	4740	https://towardsdatascience.com/how-to-finetune-small-language-models-to-think-with-reinforcement-learning/	How to Fine-Tune Small Language Models to Think with Reinforcement Learning | Towards Data Science
markdown	2657	https://cookbook.openai.com/articles/gpt-oss/fine-tune-transfomers	Fine-tuning with gpt-oss and Hugging Face Transformers
bookmark	0	https://youtu.be/oZoy79S-edw?si=Azs4u-aLOGYeV8V6	GPT OSS Release, Inference and Fine tuning - YouTube
markdown	2093	https://docs.unsloth.ai/get-started/fine-tuning-llms-guide?utm_source=perplexity	Fine-tuning LLMs Guide | Unsloth Documentation
markdown	2843	https://docs.unsloth.ai/basics/gpt-oss-how-to-run-and-fine-tune	gpt-oss: How to Run Guide | Unsloth Documentation
bookmark	0	https://colab.research.google.com/github/unslothai/notebooks/blob/main/nb/gpt-oss-(20B	Google Colab
markdown	227	https://huggingface.co/papers/2507.04009	Paper page - Easy Dataset: A Unified and Extensible Framework for Synthesizing LLM Fine-Tuning Data from Unstructured Documents
bookmark	0	https://colab.research.google.com/github/unslothai/notebooks/blob/main/nb/OpenEnv_gpt_oss_(20B	Google Colab
markdown	2396	https://machinelearningmastery.com/the-machine-learning-practitioners-guide-to-fine-tuning-language-models/	The Machine Learning Practitioner's Guide to Fine-Tuning Language Models - MachineLearningMastery.com
markdown	750	https://github.com/merveenoyan/smol-vision	GitHub - merveenoyan/smol-vision: Recipes for shrinking, optimizing, customizing cutting edge vision models. 💜 · GitHub
markdown	1399	https://developer.nvidia.com/blog/train-an-llm-on-an-nvidia-blackwell-desktop-with-unsloth-and-scale-it/	Train an LLM on NVIDIA Blackwell with Unsloth—and Scale for Production | NVIDIA Technical Blog
markdown	1121	https://docs.unsloth.ai/models/qwen3-vl-run-and-fine-tune	Qwen3-VL: How to Run Guide | Unsloth Documentation
markdown	1015	https://huggingface.co/learn/smol-course/unit0/1	Welcome to the 🤗 smol-course · Hugging Face
markdown	0	https://modal.com/notebooks/modal-labs/_/nb-x2wXrLH7aqi7HGVQ8Fosh2	Inside vLLM - Anatomy of a High-Throughput LLM Inference System | Modal Notebooks
markdown	239	https://roboflow.com/open-source	Open Source at Roboflow
markdown	2481	https://modal.com/docs/guide/volumes	Volumes | Modal Docs
markdown	911	https://docs.unsloth.ai/new/vision-reinforcement-learning-vlm-rl	Vision Reinforcement Learning (VLM RL) | Unsloth Documentation
markdown	7058	https://fleetwood.dev/posts/domain-specific-architectures	Domain specific architectures for AI inference
markdown	207	https://arxiv.org/abs/2401.14489	[2401.14489] The Case for Co-Designing Model Architectures with Hardware
markdown	6019	https://szymonozog.github.io/posts/2025-09-21-Penny-worklog-1.html	Writing my own communications library - a worklog of creating Penny part 1 | Szymon Ożóg
bookmark	0	https://youtube.com/playlist?list=PLQxDHpeGU14BX9L83JMSoKHsdIjv98BGn&si=MmOccXVt8iAabla9	Complete LLM Finetuning - YouTube
markdown	914	https://maximerivest.com/posts/is_dspy_worth_it.html	Maxime Rivest – DSPy sounds neat, but is it reliable?
markdown	448	https://huggingface.co/Logics-MLLM/Logics-Parsing	Logics-MLLM/Logics-Parsing · Hugging Face
markdown	4191	https://github.com/rasbt/reasoning-from-scratch/blob/main/ch03/01_main-chapter-code/ch03_main.ipynb	reasoning-from-scratch/ch03/01_main-chapter-code/ch03_main.ipynb · rasbt/reasoning-from-scratch
markdown	5932	https://thinkingmachines.ai/blog/lora/	LoRA Without Regret - Thinking Machines Lab
bookmark	0	https://colab.research.google.com/drive/1bT5LWeO1gPL83GKUZsFeFEleHmEDEQRy	Google Colab
markdown	2046	https://aiengineering.academy/LLM/ServerLessFinetuning/#core-concepts	Write Deep Learning Code Locally and Run on GPUs Instantly - AI Engineering Academy
markdown	1634	https://benanderson.work/blog/anatomy-of-finetuning-api/	Anatomy of a Modern Finetuning API
markdown	1312	https://huggingface.co/docs/trl/main/en/lora_without_regret	LoRA Without Regret · Hugging Face
markdown	1107	https://openai.com/index/introducing-agentkit/	Introducing AgentKit | OpenAI
markdown	409	https://www.deeplearning.ai/short-courses/post-training-of-llms/?utm_content=350521648&utm_medium=social&utm_source=twitter&hss_channel=tw-992153930095251456	Post-training of LLMs - DeepLearning.AI
markdown	2100	https://github.com/SylphAI-Inc/LLM-engineer-handbook	GitHub - SylphAI-Inc/LLM-engineer-handbook: A curated list of Large Language Model resources, covering model training, serving, fine-tuning, and building LLM applications. · GitHub
markdown	778	https://github.com/neo4j-labs/text2cypher/blob/main/finetuning/unsloth-llama3/README.md#llamaindex	text2cypher/finetuning/unsloth-llama3/README.md at main · neo4j-labs/text2cypher · GitHub
markdown	1380	https://github.com/stas00/ml-engineering#pdf-version	GitHub - stas00/ml-engineering: Machine Learning Engineering Open Book · GitHub
markdown	3901	https://github.com/mistralai/mistral-finetune	GitHub - mistralai/mistral-finetune · GitHub
markdown	2532	https://bytesofintelligence.substack.com/p/maximizing-gpu-efficiency-the-battle?utm_source=post-banner&utm_medium=web&utm_campaign=posts-open-in-app&triedRedirect=true	Maximizing GPU Efficiency: The Battle of Inference Methods
markdown	6760	https://magazine.sebastianraschka.com/p/llm-evaluation-4-approaches	Understanding the 4 Main Approaches to LLM Evaluation (From Scratch)
PDF document	495	https://github.com/TrelisResearch	Trelis Research · GitHub
PDF document	328	https://maven.com/p/935d62/improving-retrievers-by-reranking-and-embedding-fine-tuning?utm_medium=ll_share_link&utm_source=instructor	Improving retrievers by Reranking and embedding fine-tuning
PDF document	129	https://github.com/matheusfacure/causal-inference-in-python-code	GitHub - matheusfacure/causal-inference-in-python-code: Code for the Book Causal Inference in Python · GitHub
PDF document	254	https://qdrant.tech/documentation/	Documentation - Qdrant
PDF document	6094	https://distill.pub/2018/differentiable-parameterizations/	Differentiable Image Parameterizations
PDF document	4508	https://www.digitalocean.com/community/conceptual_articles/s-o-l-i-d-the-first-five-principles-of-object-oriented-design	SOLID Design Principles Explained: Building Better Software Architecture | DigitalOcean
PDF document	4508	https://www.digitalocean.com/community/conceptual-articles/s-o-l-i-d-the-first-five-principles-of-object-oriented-design	SOLID Design Principles Explained: Building Better Software Architecture | DigitalOcean
PDF document	613	https://lumiere-video.github.io/	Lumiere
PDF document	143	https://huggingface.co/unsloth/DeepSeek-R1-GGUF/tree/main/DeepSeek-R1-UD-IQ1_S	unsloth/DeepSeek-R1-GGUF at main
PDF document	3827	https://github.com/huggingface/nanoVLM/pull/69	Implementing KV Cache for inference by ariG23498 · Pull Request #69 · huggingface/nanoVLM · GitHub
PDF document	628	https://ai-engineer.harshhh.me/	AI Engineer Roadmap — From Math to Production
